;Index;Tema;Pregunta;Lugar;Lema;Respuesta;Respuesta(Fon);Provincia;Dialectos;PalabraBase
187915;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Bakio;katuen;katúen;;Bizkaia;Mendebaldekoa;
187916;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Bardoze;gathien;gathién;;Lapurdi;Nafar-Lapurtarra;
187917;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Barkoxe;gathien;gathién;;Zuberoa;Zuberotarra;
187918;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Bastida;gathüen;gathüén;;NafarroaBehera;Nafar-Lapurtarra;
187919;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Beasain;katun;kátun;;Gipuzkoa;Erdialdekoa;
187920;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Behorlegi;gatien;gatién;;NafarroaBehera;Nafar-Lapurtarra;
187921;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Beizama;katun;kátun;;Gipuzkoa;Erdialdekoa;
187922;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Bergara;katuen;kátuen;;Gipuzkoa;Mendebaldekoa;
187923;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Bermeo;saguen;sagúen;;Bizkaia;Mendebaldekoa;
187924;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Berriz;katuen;katúen;;Bizkaia;Mendebaldekoa;
187925;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Beruete;katun;katun;;Nafarroa;Nafarra;
187926;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Beskoitze;gatuyen;gatuyén;;Lapurdi;Nafar-Lapurtarra;
187927;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Bidarrai;gatuen;gátuen;;NafarroaBehera;Nafar-Lapurtarra;
187929;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Busturia;katuen;katúen;;Bizkaia;Mendebaldekoa;
187930;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Deba;katuen;katúen;;Gipuzkoa;Mendebaldekoa;
187931;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Dima;katuen;kátuen;;Bizkaia;Mendebaldekoa;
187932;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Dima;katuen;katúen;;Bizkaia;Mendebaldekoa;
187933;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Domintxaine;gathien;gathién;;Zuberoa;Zuberotarra;
187934;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Donamaria;kattúñ;kattúñ;;Nafarroa;Nafarra;
187935;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Donibane Lohizune;gatuen;gatuén;;Lapurdi;Nafar-Lapurtarra;
187937;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Dorrao / Torrano;katuben;kátuben;;Nafarroa;Nafarra;
187939;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Elantxobe;katuen;kátuen;;Bizkaia;Mendebaldekoa;
187940;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Elduain;katun;kátún;;Gipuzkoa;Erdialdekoa;
187941;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Elgoibar;katuen;kátuen;;Gipuzkoa;Mendebaldekoa;
187942;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Elorrio;katuen;katúen;;Bizkaia;Mendebaldekoa;
187944;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Errezil;katun;katún;;Gipuzkoa;Erdialdekoa;
187945;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Errigoiti;katuen;katúen;;Bizkaia;Mendebaldekoa;
187946;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Eskiula;gathien;gathiém;;Zuberoa;Zuberotarra;
187947;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Etxalar;katuen;katuén;;Nafarroa;Nafarra;
187948;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Etxaleku;katun;katúm;;Nafarroa;Nafarra;
187949;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Etxarri (Larraun);katun;katún;;Nafarroa;Nafarra;
187950;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Etxarri (Larraun);katun;kátun;;Nafarroa;Nafarra;
187953;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Eugi;gatuen;gátuen;;Nafarroa;Nafarra;
187954;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Ezkio-Itsaso;katun;kátun;;Gipuzkoa;Erdialdekoa;
187955;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Ezkio-Itsaso;katun;katún;;Gipuzkoa;Erdialdekoa;
187956;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Ezkurra;katun;katún;;Nafarroa;Nafarra;
187957;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Ezterenzubi;gatien;gatién;;NafarroaBehera;Nafar-Lapurtarra;
187958;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Gaintza;katun;katún;;Nafarroa;Nafarra;
187959;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Gamarte;gatien;gatíen;;NafarroaBehera;Nafar-Lapurtarra;
187960;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Gamiz-Fika;katuen;katúen;;Bizkaia;Mendebaldekoa;
187961;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Garrüze;gathien;gathién;;NafarroaBehera;Nafar-Lapurtarra;
187962;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Getaria;katuen;kátuen;;Gipuzkoa;Erdialdekoa;
187963;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Getaria;katuaren;kátuaren;;Gipuzkoa;Erdialdekoa;
187964;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Getxo;katun;kátun;;Bizkaia;Mendebaldekoa;
187965;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Gizaburuaga;katuen;kátuen;;Bizkaia;Mendebaldekoa;
187966;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Goizueta;kátúun;kátúun;;Nafarroa;Nafarra;
187967;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Goizueta;kátu;kátu;;Nafarroa;Nafarra;
187968;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Hazparne;gathuen;gathuén;;Lapurdi;Nafar-Lapurtarra;
187969;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Hendaia;katuen;katuén;;Lapurdi;Nafar-Lapurtarra;
187971;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Hondarribia;katuaken;katúakem;;Gipuzkoa;Erdialdekoa;
187972;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Ibarruri (Muxika);katuen;kátuen;;Bizkaia;Mendebaldekoa;
187973;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Igoa;katun;katún;;Nafarroa;Nafarra;
187974;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Ikaztegieta;katun;katúm;;Gipuzkoa;Erdialdekoa;
187975;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Irisarri;gatien;gatién;;NafarroaBehera;Nafar-Lapurtarra;
187976;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Itsasu;gatuen;gatuén;;Lapurdi;Nafar-Lapurtarra;
187977;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Izturitze;gathuen;gathúen;;NafarroaBehera;Nafar-Lapurtarra;
187978;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Jaurrieta;gatuen;gátuem;;Nafarroa;Nafarra;
187979;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Jutsi;gatien;gatien;;NafarroaBehera;Nafar-Lapurtarra;
187980;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Kortezubi;katuen;kátuen;;Bizkaia;Mendebaldekoa;
187981;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Landibarre;gatien;gatíen;;NafarroaBehera;Nafar-Lapurtarra;
187982;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Larrabetzu;katuen;kátuen;;Bizkaia;Mendebaldekoa;
187983;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Larraine;gathien;gathíen;;Zuberoa;Zuberotarra;
187984;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Larraine;sagien;sagíen;;Zuberoa;Zuberotarra;
187985;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Larzabale;gathien;gathién;;NafarroaBehera;Nafar-Lapurtarra;
187987;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Legazpi;katun;katum;;Gipuzkoa;Erdialdekoa;
187988;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Leintz Gatzaga;katuen;katúen;;Gipuzkoa;Mendebaldekoa;
187989;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Leioa;katuen;katúen;;Bizkaia;Mendebaldekoa;
187990;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Leioa;katuen;kátuen;;Bizkaia;Mendebaldekoa;
187991;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Leitza;katun;kátún;;Nafarroa;Nafarra;
187992;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Lekaroz;katuen;katuén;;Nafarroa;Nafarra;
187993;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Lekeitio;katun;katun;;Bizkaia;Mendebaldekoa;
187994;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Lemoa;katuen;katúen;;Bizkaia;Mendebaldekoa;
187995;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Lemoiz;katun;kátun;;Bizkaia;Mendebaldekoa;
187996;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Luzaide / Valcarlos;gatien;gatíen;;Nafarroa;Nafarra;
187997;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Makea;gattuen;gattuén;;Lapurdi;Nafar-Lapurtarra;
187998;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Mañaria;katuen;kátuen;;Bizkaia;Mendebaldekoa;
187999;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Mendaro;katuen;katúen;;Gipuzkoa;Mendebaldekoa;
188000;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Mendata;katuen;katúen;;Bizkaia;Mendebaldekoa;
188002;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Montori;larrien;larríen;;Zuberoa;Zuberotarra;
188003;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Mugerre;sabuien;sabuien;;Lapurdi;Nafar-Lapurtarra;
188004;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Mungia;katuen;katúen;;Bizkaia;Mendebaldekoa;
188005;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Oderitz;katuen;kátuen;;Nafarroa;Nafarra;
188006;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Oderitz;katuen;kátuén;;Nafarroa;Nafarra;
188007;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Oderitz;katun;kátún;;Nafarroa;Nafarra;
188008;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Oiartzun;katuan;kátuan;;Gipuzkoa;Erdialdekoa;
188009;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Oñati;xaguen;xagúen;;Gipuzkoa;Mendebaldekoa;
188010;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Ondarroa;katun;kátun;;Bizkaia;Mendebaldekoa;
188011;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Orexa;katuen;kátuén;;Gipuzkoa;Erdialdekoa;
188012;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Orio;katuben;kátuben;;Gipuzkoa;Erdialdekoa;
188013;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Orozko;katuen;katúem;;Bizkaia;Mendebaldekoa;
188014;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Orozko;katuen;katúem;;Bizkaia;Mendebaldekoa;
188015;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Otxandio;katuen;katúem;;Bizkaia;Mendebaldekoa;
188016;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Pagola;gathien;gathién;;Zuberoa;Zuberotarra;
188017;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Pasaia;katuen;katuén;;Gipuzkoa;Erdialdekoa;
188018;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Santa Grazi;gathien;gathíen;;Zuberoa;Zuberotarra;
188019;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Santa Grazi;gathín;gathín;;Zuberoa;Zuberotarra;
188020;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Sara;gatuen;gatúen;;Lapurdi;Nafar-Lapurtarra;
188021;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Senpere;gatuen;gatúen;;Lapurdi;Nafar-Lapurtarra;
188022;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Sohüta;gathien;gathién;;Zuberoa;Zuberotarra;
188023;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Sondika;saguen;sagúen;;Bizkaia;Mendebaldekoa;
188024;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Suarbe;gatuen;gatuén;;Nafarroa;Nafarra;
188025;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Suarbe;katuen;katúen;;Nafarroa;Nafarra;
188026;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Sunbilla;katúuna;katúuna;;Nafarroa;Nafarra;
188027;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Tolosa;katun;kátun;;Gipuzkoa;Erdialdekoa;
188028;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Uharte Garazi;gatien;gatién;;NafarroaBehera;Nafar-Lapurtarra;
188029;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Urdiain;katuuein;kátuuéim;;Nafarroa;Nafarra;
188030;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Urdiñarbe;gathien;gathién;;Zuberoa;Zuberotarra;
188031;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Urketa;gathúien;gathúien;;Lapurdi;Nafar-Lapurtarra;
188032;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Urretxu;katun;kátun;;Gipuzkoa;Erdialdekoa;
188033;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Ürrüstoi;sagien;sagien;;Zuberoa;Zuberotarra;
188034;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Uztaritze;gatuien;gatuíen;;Lapurdi;Nafar-Lapurtarra;
188035;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Zaratamo;katuen;katúen;;Bizkaia;Mendebaldekoa;
188036;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Zeanuri;katuen;katúen;;Bizkaia;Mendebaldekoa;
188037;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Zeberio;katuen;katúen;;Bizkaia;Mendebaldekoa;
188038;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Zegama;katuan;katúan;;Gipuzkoa;Erdialdekoa;
188039;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Zilbeti;katuen;kátuem;;Nafarroa;Nafarra;
188041;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Zornotza;katuen;katúen;;Bizkaia;Mendebaldekoa;
188042;1126;Izen morfologia: izen arrunten deklinabidea;u + en;Zugarramurdi;gatuen;gátuém;;Nafarroa;Nafarra;
188046;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Ahetze;burutan;burután;;Lapurdi;Nafar-Lapurtarra;
188047;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Ahetze;neguz;negúz;;Lapurdi;Nafar-Lapurtarra;
188048;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Aia;negutan;negútan;;Gipuzkoa;Erdialdekoa;
188049;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Aldude;burutan;burútan;;NafarroaBehera;Nafar-Lapurtarra;
188050;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Aldude;neguz;néuz;;NafarroaBehera;Nafar-Lapurtarra;
188051;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Alkotz;neguten;négutem;;Nafarroa;Nafarra;
188052;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Alkotz;buruen;búruen;;Nafarroa;Nafarra;
188053;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Altzai;büütan;bü´ütan;;Zuberoa;Zuberotarra;
188054;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Altzürükü;negütan;neg´ütan;;Zuberoa;Zuberotarra;
188055;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Altzürükü;büian;b´üian;;Zuberoa;Zuberotarra;
188056;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Amezketa;burutan;burútan;;Gipuzkoa;Erdialdekoa;
188057;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Andoain;burutan;burútan;;Gipuzkoa;Erdialdekoa;
188058;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Aniz;kantuten;kantúten;;Nafarroa;Nafarra;
188059;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Aniz;buruetan;buruétan;;Nafarroa;Nafarra;
188060;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Aniz;neguen;neguém;;Nafarroa;Nafarra;
188061;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Aramaio;neguten;negúten;;Araba;Mendebaldekoa;
188062;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Araotz (Oñati);negutan;negútan;;Gipuzkoa;Mendebaldekoa;
188063;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Arbizu;buuten;buúten;;Nafarroa;Nafarra;
188066;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Armendaritze;burutan;burútan;;NafarroaBehera;Nafar-Lapurtarra;
188067;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Armendaritze;burietan;búrietan;;NafarroaBehera;Nafar-Lapurtarra;
188068;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Armendaritze;neguz;neguz;;NafarroaBehera;Nafar-Lapurtarra;
188069;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Arnegi;burutan;burután;;NafarroaBehera;Nafar-Lapurtarra;
188070;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Arnegi;neguz;negúz;;NafarroaBehera;Nafar-Lapurtarra;
188071;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Arrangoitze;burutan;burután;;Lapurdi;Nafar-Lapurtarra;
188072;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Arrangoitze;neguian;néguián;;Lapurdi;Nafar-Lapurtarra;
188073;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Arrasate;neguten;negúten;;Gipuzkoa;Mendebaldekoa;
188074;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Arrazola (Atxondo);neguten;neguten;;Bizkaia;Mendebaldekoa;
188075;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Arrieta;neguten;negutén;;Bizkaia;Mendebaldekoa;
188077;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Arrueta;negutan;négütan;;NafarroaBehera;Nafar-Lapurtarra;
188078;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Asteasu;burutan;burútan;;Gipuzkoa;Erdialdekoa;
188079;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Ataun;negutan;negútan;;Gipuzkoa;Erdialdekoa;
188080;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Azkaine;burutan;burután;;Lapurdi;Nafar-Lapurtarra;
188081;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Azkaine;neguz;neguz;;Lapurdi;Nafar-Lapurtarra;
188082;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Azkoitia;neguten;negúten;;Gipuzkoa;Erdialdekoa;
188083;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Azpeitia;neguten;negúten;;Gipuzkoa;Erdialdekoa;
188084;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Baigorri;burutan;burután;;NafarroaBehera;Nafar-Lapurtarra;
188085;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Baigorri;neguz;negúz;;NafarroaBehera;Nafar-Lapurtarra;
188086;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Bakio;neguten;neguten;;Bizkaia;Mendebaldekoa;
188087;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Bardoze;büritan;bürítan;;Lapurdi;Nafar-Lapurtarra;
188088;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Bardoze;neguz;négüz;;Lapurdi;Nafar-Lapurtarra;
188089;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Bardoze;neguz;néguz;;Lapurdi;Nafar-Lapurtarra;
188090;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Barkoxe;negütan;neg´ütan;;Zuberoa;Zuberotarra;
188091;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Bastida;burutan;burután;;NafarroaBehera;Nafar-Lapurtarra;
188092;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Bastida;negutan;negután;;NafarroaBehera;Nafar-Lapurtarra;
188093;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Beasain;burutan;burutan;;Gipuzkoa;Erdialdekoa;
188094;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Behorlegi;burutan;burután;;NafarroaBehera;Nafar-Lapurtarra;
188095;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Behorlegi;neguz;neguz;;NafarroaBehera;Nafar-Lapurtarra;
188096;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Beizama;negutan;negútan;;Gipuzkoa;Erdialdekoa;
188097;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Bergara;negutan;negútan;;Gipuzkoa;Mendebaldekoa;
188098;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Bermeo;negotan;negotán;;Bizkaia;Mendebaldekoa;
188099;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Berriz;neguten;negúten;;Bizkaia;Mendebaldekoa;
188100;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Beruete;negutan;negútan;;Nafarroa;Nafarra;
188101;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Beskoitze;buutan;búutan;;Lapurdi;Nafar-Lapurtarra;
188102;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Bidarrai;burutan;burután;;NafarroaBehera;Nafar-Lapurtarra;
188104;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Busturia;neguten;negúten;;Bizkaia;Mendebaldekoa;
188105;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Deba;negutan;negútan;;Gipuzkoa;Mendebaldekoa;
188106;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Dima;neguten;negutén;;Bizkaia;Mendebaldekoa;
188107;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Domintxaine;ázabürütan;ázabür´ütan;;Zuberoa;Zuberotarra;
188108;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Donamaria;buruten;burútAEn;;Nafarroa;Nafarra;
188109;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Donibane Lohizune;burutan;burutám;;Lapurdi;Nafar-Lapurtarra;
188110;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Donibane Lohizune;neguz;neguz;;Lapurdi;Nafar-Lapurtarra;
188112;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Dorrao / Torrano;neguten;negúten;;Nafarroa;Nafarra;
188114;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Elantxobe;negutan;negutan;;Bizkaia;Mendebaldekoa;
188115;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Elduain;burutan;burútan;;Gipuzkoa;Erdialdekoa;
188116;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Elgoibar;burutan;burútan;;Gipuzkoa;Mendebaldekoa;
188117;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Elorrio;negutan;negútan;;Bizkaia;Mendebaldekoa;
188119;1127;Izen morfologia: izen arrunten deklinabidea;u + tan;Errezil;negutan;negútan;;Gipuzkoa;Erdialdekoa;
