;Index;Tema;Pregunta;Lugar;Lema;Respuesta;Respuesta(Fon);Provincia;Dialectos;PalabraBase
183706;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arnegi;itsasora;itsásora;;NafarroaBehera;Nafar-Lapurtarra;
183707;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arnegi;itsasorat;itsásorát;;NafarroaBehera;Nafar-Lapurtarra;
183708;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrangoitze;itxasorat;itxásorát;;Lapurdi;Nafar-Lapurtarra;
183709;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrasate;zulora;sulóra;;Gipuzkoa;Mendebaldekoa;
183710;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrazola (Atxondo);itxasora;itxásora;;Bizkaia;Mendebaldekoa;
183711;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrieta;itxosora;itxósorá;;Bizkaia;Mendebaldekoa;
183713;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrueta;itxasorat;itxásorat;;NafarroaBehera;Nafar-Lapurtarra;
183714;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrueta;itxasorat;itxásorat;;NafarroaBehera;Nafar-Lapurtarra;
183715;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Asteasu;itxasoa;itxásoa;;Gipuzkoa;Erdialdekoa;
183716;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ataun;itxasora;itxásora;;Gipuzkoa;Erdialdekoa;
183717;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azkaine;itxasorat;itxásorát;;Lapurdi;Nafar-Lapurtarra;
183718;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azkoitia;itxasoa;itxésoa;;Gipuzkoa;Erdialdekoa;
183719;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azpeitia;itxasoa;itxásoá;;Gipuzkoa;Erdialdekoa;
183720;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Baigorri;itsasora;itsásora;;NafarroaBehera;Nafar-Lapurtarra;
183721;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Baigorri;zulora;zílora;;NafarroaBehera;Nafar-Lapurtarra;
183722;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bakio;itxosora;itxosóra;;Bizkaia;Mendebaldekoa;
183723;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bardoze;itxasorat;itxasorat;;Lapurdi;Nafar-Lapurtarra;
183724;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bardoze;itxasolat;itxasólat;;Lapurdi;Nafar-Lapurtarra;
183725;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bardoze;ziloat;xilhoát;;Lapurdi;Nafar-Lapurtarra;
183726;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Barkoxe;itsasulat;itxasulát;;Zuberoa;Zuberotarra;
183727;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bastida;itsasoat;zilhoát;;NafarroaBehera;Nafar-Lapurtarra;
183728;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beasain;itxasoa;itxásoá;;Gipuzkoa;Erdialdekoa;
183729;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Behorlegi;itsasorat;itsasorát;;NafarroaBehera;Nafar-Lapurtarra;
183730;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Behorlegi;itsasoat;itsasoát;;NafarroaBehera;Nafar-Lapurtarra;
183731;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Behorlegi;zilorat;zilorát;;NafarroaBehera;Nafar-Lapurtarra;
183732;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beizama;itxasoa;itxásoá;;Gipuzkoa;Erdialdekoa;
183733;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bergara;itsasura;itxesúra;;Gipuzkoa;Mendebaldekoa;
183734;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bergara;ziloa;zulóa;;Gipuzkoa;Mendebaldekoa;
183735;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bermeo;itxosora;itxosóra;;Bizkaia;Mendebaldekoa;
183736;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Berriz;itxosora;itxósora;;Bizkaia;Mendebaldekoa;
183737;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beruete;itxasora;itxásora;;Nafarroa;Nafarra;
183738;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beskoitze;itsasoat;itzásoát;;Lapurdi;Nafar-Lapurtarra;
183739;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bidarrai;itsasorat;itsasórat;;NafarroaBehera;Nafar-Lapurtarra;
183741;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Busturia;itxosora;itxosorá;;Bizkaia;Mendebaldekoa;
183742;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Deba;itxasora;itxásora;;Gipuzkoa;Mendebaldekoa;
183743;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Dima;itxosora;itzosóra;;Bizkaia;Mendebaldekoa;
183744;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Domintxaine;zilorat;xilhórat;;Zuberoa;Zuberotarra;
183745;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Domintxaine;itxasoari buruz;itsásuari bü´üz;;Zuberoa;Zuberotarra;
183746;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donamaria;zulora;zolóra;;Nafarroa;Nafarra;
183747;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donibane Lohizune;itsasua;itsasuá;;Lapurdi;Nafar-Lapurtarra;
183748;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donibane Lohizune;itsásurat;itsásurat;;Lapurdi;Nafar-Lapurtarra;
183749;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donibane Lohizune;itsasura;itsásura;;Lapurdi;Nafar-Lapurtarra;
183750;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donibane Lohizune;ziloa;xilóa;;Lapurdi;Nafar-Lapurtarra;
183752;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Dorrao / Torrano;itsasua;ítxesuá;;Nafarroa;Nafarra;
183754;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elantxobe;itxasora;itxasóra;;Bizkaia;Mendebaldekoa;
183755;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elduain;itxasoa;itsásoa;;Gipuzkoa;Erdialdekoa;
183756;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elgoibar;itxasoa;itxéSZoa;;Gipuzkoa;Mendebaldekoa;
183757;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elorrio;itxasora;itxásora;;Bizkaia;Mendebaldekoa;
183759;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Errezil;itxasoa;itxásoa;;Gipuzkoa;Erdialdekoa;
183760;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Errigoiti;itxosora;itxosorá;;Bizkaia;Mendebaldekoa;
183761;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eskiula;itxasolat;itxasólat;;Zuberoa;Zuberotarra;
183762;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eskiula;itxasolat;xilhólat;;Zuberoa;Zuberotarra;
183763;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eskiula;itxasoala;soala;;Zuberoa;Zuberotarra;
183764;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxalar;itsasora;itsásorá;;Nafarroa;Nafarra;
183765;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxaleku;itxasoa;itxásoá;;Nafarroa;Nafarra;
183766;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxarri (Larraun);itxasoa;itxásoa;;Nafarroa;Nafarra;
183769;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eugi;itsasora;itsesóra;;Nafarroa;Nafarra;
183770;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkio-Itsaso;itxasoa;itxásoá;;Gipuzkoa;Erdialdekoa;
183771;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkurra;zulora;zulorá;;Nafarroa;Nafarra;
183772;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezterenzubi;itsasorat;itsasorát;;NafarroaBehera;Nafar-Lapurtarra;
183773;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezterenzubi;zilorat;zilórat;;NafarroaBehera;Nafar-Lapurtarra;
183774;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gaintza;itxasoa;itxásoá;;Nafarroa;Nafarra;
183775;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamarte;itsasorat;itsásorat;;NafarroaBehera;Nafar-Lapurtarra;
183776;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamarte;zilorat;zilorát;;NafarroaBehera;Nafar-Lapurtarra;
183777;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamiz-Fika;itxosora;itxosorá;;Bizkaia;Mendebaldekoa;
183778;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Garrüze;itsasorat;itsásorat;;NafarroaBehera;Nafar-Lapurtarra;
183779;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Garrüze;zilorat;silorát;;NafarroaBehera;Nafar-Lapurtarra;
183780;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Getaria;itxasora;itxásora;;Gipuzkoa;Erdialdekoa;
183781;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Getaria;ziloa;zulóa;;Gipuzkoa;Erdialdekoa;
183782;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Getxo;itxosora;itxosorá;;Bizkaia;Mendebaldekoa;
183783;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gizaburuaga;itxosora;itxosóra;;Bizkaia;Mendebaldekoa;
183784;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Goizueta;itxaso;itxáso;;Nafarroa;Nafarra;
183785;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Goizueta;itxasora;itxásorá;;Nafarroa;Nafarra;
183786;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hazparne;itsasoat;itxasóat;;Lapurdi;Nafar-Lapurtarra;
183787;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hazparne;ziloat;zilhóat;;Lapurdi;Nafar-Lapurtarra;
183788;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hendaia;itsasoat;itsásoat;;Lapurdi;Nafar-Lapurtarra;
183789;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hendaia;ziloat;xílloat;;Lapurdi;Nafar-Lapurtarra;
183791;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hondarribia;itsasora;itsásora;;Gipuzkoa;Erdialdekoa;
183792;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ibarruri (Muxika);itxosora;itxosóra;;Bizkaia;Mendebaldekoa;
183793;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Igoa;itxasoa;itxásoa;;Nafarroa;Nafarra;
183794;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ikaztegieta;ziloa;zulóa;;Gipuzkoa;Erdialdekoa;
183795;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Irisarri;itsasorat;itsasórat;;NafarroaBehera;Nafar-Lapurtarra;
183796;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Irisarri;zilorat;zilórat;;NafarroaBehera;Nafar-Lapurtarra;
183797;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Itsasu;itsasorat;itsasórat;;Lapurdi;Nafar-Lapurtarra;
183798;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Itsasu;ziloa;ziloá;;Lapurdi;Nafar-Lapurtarra;
183799;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Izturitze;itxasorat;itxasorat;;NafarroaBehera;Nafar-Lapurtarra;
183800;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Jaurrieta;itxasoala;itxásoalá;;Nafarroa;Nafarra;
183801;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Jutsi;zilorat;zilhorát;;NafarroaBehera;Nafar-Lapurtarra;
183802;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Kortezubi;zulora;sulorá;;Bizkaia;Mendebaldekoa;
183803;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Landibarre;itsasorat;itsásorat;;NafarroaBehera;Nafar-Lapurtarra;
183804;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Larrabetzu;itxosora;itxósora;;Bizkaia;Mendebaldekoa;
183805;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Larraine;xilhula;xilhúla;;Zuberoa;Zuberotarra;
183806;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Larraine;itsasulat;xilhúlat;;Zuberoa;Zuberotarra;
183807;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Larzabale;itsasoat;itsasoát;;NafarroaBehera;Nafar-Lapurtarra;
183809;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Laukiz;itxosora;itxosóra;;Bizkaia;Mendebaldekoa;
183810;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Legazpi;itsasora;itsasora;;Gipuzkoa;Erdialdekoa;
183811;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Leintz Gatzaga;itsasura;itxásura;;Gipuzkoa;Mendebaldekoa;
183812;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Leioa;itxosora;itxosóra;;Bizkaia;Mendebaldekoa;
183813;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Leitza;zulora;zúlora;;Nafarroa;Nafarra;
183814;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lekaroz;zulora;zulóra;;Nafarroa;Nafarra;
183815;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lekeitio;itxasora;itxasóra;;Bizkaia;Mendebaldekoa;
183816;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lemoa;itxosora;itxosóra;;Bizkaia;Mendebaldekoa;
183817;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lemoiz;itxosora;itxosorá;;Bizkaia;Mendebaldekoa;
183818;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Luzaide / Valcarlos;zulora;zílora;;Nafarroa;Nafarra;
183819;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Makea;itsasorat;itsásorat;;Lapurdi;Nafar-Lapurtarra;
183820;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Makea;itsasorat;itsásorát;;Lapurdi;Nafar-Lapurtarra;
183821;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mañaria;itxasora;itxásora;;Bizkaia;Mendebaldekoa;
183822;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mendaro;itxasora;itxásora;;Gipuzkoa;Mendebaldekoa;
183823;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mendata;itxosora;itxosóra;;Bizkaia;Mendebaldekoa;
183825;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Montori;zilhula;zilhúla;;Zuberoa;Zuberotarra;
183826;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Montori;xilhula;lazúla;;Zuberoa;Zuberotarra;
183827;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Montori;xilhula;tiúla;;Zuberoa;Zuberotarra;
183828;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mugerre;ziloa;zilhoá;;Lapurdi;Nafar-Lapurtarra;
183829;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mungia;itxosora;itxosóra;;Bizkaia;Mendebaldekoa;
183830;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Oderitz;itxasoa;itxásoa;;Nafarroa;Nafarra;
183831;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Oiartzun;itsasora;itsásora;;Gipuzkoa;Erdialdekoa;
183832;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Oñati;itxasora;itxásora;;Gipuzkoa;Mendebaldekoa;
183833;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ondarroa;itxosora;itxosóra;;Bizkaia;Mendebaldekoa;
183834;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Orexa;itxasoa;ittásoá;;Gipuzkoa;Erdialdekoa;
183835;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Orio;itxasoa;itxásoa;;Gipuzkoa;Erdialdekoa;
183836;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Orozko;itxasora;itxásora;;Bizkaia;Mendebaldekoa;
183837;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Otxandio;itxasoa;itzásoa;;Bizkaia;Mendebaldekoa;
183838;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Pagola;itsasulat;itxásulát;;Zuberoa;Zuberotarra;
183839;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Pagola;xilhula;khampulá;;Zuberoa;Zuberotarra;
183840;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Pasaia;itxasoa;itzásoa;;Gipuzkoa;Erdialdekoa;
183841;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Santa Grazi;itsasulat;itxasúlat;;Zuberoa;Zuberotarra;
183842;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Santa Grazi;itsasulat;xilhúlat;;Zuberoa;Zuberotarra;
183843;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sara;itsasoat;itxasóat;;Lapurdi;Nafar-Lapurtarra;
183844;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Senpere;ziloa;zilóa;;Lapurdi;Nafar-Lapurtarra;
183845;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Senpere;zilorat;zilórat;;Lapurdi;Nafar-Lapurtarra;
183846;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Senpere;itxasoari buruz;itxásoari burúz;;Lapurdi;Nafar-Lapurtarra;
183847;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sohüta;itsasulat;itsásulat;;Zuberoa;Zuberotarra;
183848;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sohüta;xilhula;xilhúla;;Zuberoa;Zuberotarra;
183849;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sondika;itxosora;itzosóra;;Bizkaia;Mendebaldekoa;
183850;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Suarbe;itsasora;itsésorá;;Nafarroa;Nafarra;
183851;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sunbilla;itsasora;itsásora;;Nafarroa;Nafarra;
183852;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Tolosa;itxasoa;itxásoá;;Gipuzkoa;Erdialdekoa;
183853;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Uharte Garazi;itsasorat;itsasórat;;NafarroaBehera;Nafar-Lapurtarra;
183854;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urdiain;ziloa;zuloá;;Nafarroa;Nafarra;
183855;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urdiñarbe;itsasulat;itsasúlat;;Zuberoa;Zuberotarra;
183856;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urketa;itsasoat;itxásoat;;Lapurdi;Nafar-Lapurtarra;
183857;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urketa;ziloa;zíloa;;Lapurdi;Nafar-Lapurtarra;
183858;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urretxu;itxasoa;itxásoa;;Gipuzkoa;Erdialdekoa;
183859;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ürrüstoi;zilhula;astúla;;Zuberoa;Zuberotarra;
183860;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Uztaritze;itsasora;itsásorá;;Lapurdi;Nafar-Lapurtarra;
183861;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zaratamo;itxosora;itzásorá;;Bizkaia;Mendebaldekoa;
183862;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zeanuri;itxosora;itzasóra;;Bizkaia;Mendebaldekoa;
183863;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zeberio;itxosora;itzasóra;;Bizkaia;Mendebaldekoa;
183864;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zegama;itxasora;itxásorá;;Gipuzkoa;Erdialdekoa;
183865;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zilbeti;zulora;zilóra;;Nafarroa;Nafarra;
183867;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zornotza;zulora;sulóra;;Bizkaia;Mendebaldekoa;
183868;1102;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zugarramurdi;zulora;zilóra;;Nafarroa;Nafarra;
183872;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ahetze;zilotarat;itsásotarát;;Lapurdi;Nafar-Lapurtarra;
183873;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ahetze;ziloeri buruz;zilóeri burúz;;Lapurdi;Nafar-Lapurtarra;
183874;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aldude;ziloetara;zíloetára;;NafarroaBehera;Nafar-Lapurtarra;
183875;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aldude;itsasoetat;itsásoetát;;NafarroaBehera;Nafar-Lapurtarra;
183876;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Alkotz;zulotara;zulótará;;Nafarroa;Nafarra;
183877;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Altzai;xilhuetat;xilhúetát;;Zuberoa;Zuberotarra;
183878;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Altzürükü;ziluetat;zilhúetát;;Zuberoa;Zuberotarra;
183879;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Altzürükü;ziloeri buruz;zilhúeta p´üz;;Zuberoa;Zuberotarra;
183880;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Amezketa;sorota;sorótá;;Gipuzkoa;Erdialdekoa;
183881;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Andoain;zulota;súlota;;Gipuzkoa;Erdialdekoa;
183882;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aniz;itxasuetara;itsásuetara;;Nafarroa;Nafarra;
183883;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aramaio;suluetara;sulúetara;;Araba;Mendebaldekoa;
183884;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Araotz (Oñati);zuloetara;sulóetara;;Gipuzkoa;Mendebaldekoa;
183885;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arbizu;zulotara;zulótará;;Nafarroa;Nafarra;
183887;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Armendaritze;xilhuetat;ziloetát;;NafarroaBehera;Nafar-Lapurtarra;
183888;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arnegi;zilotarat;zilótarat;;NafarroaBehera;Nafar-Lapurtarra;
183889;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrangoitze;ziloetarat;zilóetarát;;Lapurdi;Nafar-Lapurtarra;
183890;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrasate;suluetara;sulúetara;;Gipuzkoa;Mendebaldekoa;
183891;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrazola (Atxondo);suluetara;súluetara;;Bizkaia;Mendebaldekoa;
183892;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrieta;itxosoatara;itxosóatára;;Bizkaia;Mendebaldekoa;
183895;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Asteasu;zulota;zúlotá;;Gipuzkoa;Erdialdekoa;
183896;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ataun;itxasoetara;itxásoetará;;Gipuzkoa;Erdialdekoa;
183897;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azkaine;ziloetara;zilóetará;;Lapurdi;Nafar-Lapurtarra;
183898;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azkoitia;itxasueta;itxésueta;;Gipuzkoa;Erdialdekoa;
183899;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azpeitia;itxasueta;itxásuetá;;Gipuzkoa;Erdialdekoa;
183900;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Baigorri;ziloetara;ziloétara;;NafarroaBehera;Nafar-Lapurtarra;
183901;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bakio;suloatara;sulóatara;;Bizkaia;Mendebaldekoa;
183902;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Barkoxe;xilhuetalat;xilhúlat;;Zuberoa;Zuberotarra;
183903;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bastida;zilotaat;zilhotaát;;NafarroaBehera;Nafar-Lapurtarra;
183904;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beasain;itxasota;itxásota;;Gipuzkoa;Erdialdekoa;
183905;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Behorlegi;ziluetat;ziluetáat;;NafarroaBehera;Nafar-Lapurtarra;
183906;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beizama;itxasota;itxásotá;;Gipuzkoa;Erdialdekoa;
183907;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bergara;zulota;zúlotaa;;Gipuzkoa;Mendebaldekoa;
183908;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bermeo;suluetara;solúetara;;Bizkaia;Mendebaldekoa;
183909;1103;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Berriz;zúluetára;súluetára;;Bizkaia;Mendebaldekoa;
